raw_smiles,is_valid,canonical_smiles,isomeric_smiles,failure_reasons,is_unique_valid,generation_count,snn_to_train,novel_vs_train,novel_vs_all_seed,novel_vs_templates,novel_vs_all_reference,stereo_novel_vs_train,stereo_novel_vs_all_reference,chemically_sane,sanity_reasons,formal_charge,heavy_atoms,is_neutral,is_single_component,has_LA,has_LB,LA_types,LB_types,excluded_LB_types,negative_flags,flp_tier,min_LA_LB_bonds,no_negative_flags,is_strict_flp_like,is_novel_flp_like,is_final_candidate
Fc1c(Cl)c(Cl)c2Cl)P(c1c(F)c(F)c3F)cccc1)c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1F)C(C)(C)c(Cl)c(C2N(Cc3cccc2)c2c(B(c2c(F)c(Cl)c(Cl)c(Cl)c2c(F)c(F)c(F)c2F)c(F)c2F)C2CCCC1(C)COCC(,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C(CB(c2ccccc1P(c1cccc3)[P+]2(c3c(F)c(F)c(B(c3c(Cl)c2Cl)c(Cl)c(Cl)c3Cl)c2Cl)c3c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1c(Cl)c(Cl)c(C)c1c(F)c(F)c,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc43)c12)C(C)C)cc2C)c(P(c2c(F)c(F)c(F)c(F)c(F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC=C(B(c1ccc(P(C(C)C2CCCC(C)(C)B(c1ccc(P(c3c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2)c(F)c(B(c1cc(C)cc(C)c1c(Cl)c(Cl)c2Cl)c2c(F)c(F)c1F)c1F)c1F)c1P(C(C)N1c1ccc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccc(B(c1c(Cl)c(Cl)ccccc(C)cc2C)c(P(CCC(C)P(c1c(F)c2F)c(F)c(F)c(F)c2c(C)cc2C)c(Cl)c(Cl)c(B(C(=C(B(c3cccc2B(c2cccc4ccccccc2)OC1(C)C)C(C)(C)[P+]1(c1c(F)c(F)c(F)c(F)c(F)c,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c1,True,CC1=CC(C)=C1,CC1=CC(C)=C1,[],False,29,0.13043478260869565,True,True,True,True,True,True,False,['too_small'],0.0,6.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
Cc1cc(C(C)(C)cc2C)c2c(C)c1,True,CC1=CC(C)(C)c2cc(C)cc(C)c21,CC1=CC(C)(C)c2cc(C)cc(C)c21,[],True,1,0.25,True,True,True,True,True,True,True,[],0.0,14.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
CCC1(C)cc1C,True,CCC1(C)C=C1C,CCC1(C)C=C1C,[],True,1,0.15789473684210525,True,True,True,True,True,True,False,['too_small'],0.0,7.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
CC(C)(C)cc(C)c(Cl)c(Cl)c2cccc3cccc1N1C(C)(C)cc(C)cc(C(C)C1CCCCC(C)(C)C)C(C)(C)cc3C)C(C)(C)N(C)c(Cl)c(Cl)c(Cl)c1c(F)c1cc(C)cc(C)cc(C)c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(F)c(F)c3)c3c(Cl)c(Cl)c2Cl)c(C)cc(C(C)(C)cc2C)c(P(c4c(F)c(F)c(F)c(F)c2F)c(F)c(F)c(F)c(F)c(F)c4F)ccccc(-c2c(C)c3ccccc2)c2c(C)cc1)c1c(F)c(F)c(F)c2F)n1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCC1)C1CCCCCC(B(c3c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c(F)c(F)c1F,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCN(CC)C(B(c3c(F)c1c(F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCC(C(C)C)C(c3c(F)c2c(F)c(F)c(F)c(F)c3c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(B(Cc2ccccccc3cccc3B(c3ccccc2-3)c21,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc(C)cc(C)cc1,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCC1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c1cccc2)c2c(F)c(F)c1c(Cl)c(Cl)c(Cl)c1c(Cl)c(B(c2c(F)c2F)c2F)n1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(F)c(F)c(F)c3cccc3)C[B-](c2c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(B(c1c(C)c(P(c5cccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)CCB(c2cccc3B(c3c(Cl)c(C),False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c(C)cc2C)c2c(Cl)c2Cl)c3c(C(F)(F)F)cc(C)cc(CB(c2c(Cl)c2Cl)c1Cl)c(Cl)cc(C)c(Cl)c3c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(B(c2ccc(C)c1ccc(c34)P2c2cccccc1)P(c2cccc23)c(F)c(F)c(F)c(F)c(F)c2F)c(F)c(F)c3cccc2-3)c2c(Cl)c(Cl)c2c(B(c3c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)CP(c1c(C)c(B(c2c(Cl)c3Cl)c,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc(C)c2c(C)cc2C)c(Cl)c(Cl)c(Cl)c(C)c(Cl)c3c2oc2c(Cl)c(Cl)c(Cl)c(C)c([B-]2(c3cccccc2N(c2c(F)c(F)c(F)c(F)c(F)c(F)c1F)c1F)c1F)c1c(Cl)c3Cl)c1c(F)c(F)c2F)c2F)c(F)c1c(,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2)c(Cl)c(C)cc1)N1Cc1cccc2c1-c1c(F)c1F)c1ccccccccc1)B(c2c(C)cc1C2(C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C)cc2C)c(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c(C)cc(C(F)(F)F)ccc2)c2cccccccc3N(Cc3cccc3c2-c2cccc23)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1F)c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2cc(C(C)CB(c2cccccc23)c(Cl)c2Cl)c(Cl)cccc3C)c(P,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(B(c2c(P(c3c(F)c(F)c(F)c1F)c1P(c1ccc(P(c2c(F)c(F)c(F)c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2c(F)c2F)c2F)C2CCCC2B(c2cccc2N3Cc2ccccc3c2-c2c-3cccc2)c2,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C)cc(-c2c-3ccccc2B2Oc3ccccc23)c(Cl)c(Cl)c(Cl)c2cccc3)cccc3C)c3c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1cccc2N(c2c(B(C(=C(B(c1cc(C)cc(B(c2c(Cl)c(Cl)c(C)c2c(B(c2ccccc2cc,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(Cl)c2Cl)c(Cl)c2Cl)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C)c(Cl)c(Cl)c(Cl)c1Cl)P(c1c(F)c(F)c(F)c1c(F)c(F)c(Cl)c(Cl)c(Cl)c2c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(F)c(F)c2F)c1F)c1cccc(C)cc(C)cc(C(=C(B(c2c(F)c(F)c(F)c(F)c(F)c1F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc1C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c1cccccc3)c3c(Cl)c1cc(C)cc2C)c23)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(C)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C(F)(F)F)c3F)CCCC2)c(Cl)c(Cl)c(Cl)c2Cl)C2)c(C)cc3C)C(C)CB(c1cc(C(F)(F)F)c1F)C(c3c(Cl)c(Cl)c(C)cc(C)cc2C)c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc3c2CCCC3)C2P(c2c(C)c2c(C)cc(C)c1,False,,,['parse_failure'],False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCCC2B(c2ccccc1)C(C)(CC)(C)COCC(C)CCCC1)C2B(c1ccccc3N(Cc2ccccc3)c3cccc1B(Cl)c(C)cc(C)c(P(c2c(F)c(F)c(F)c2cccc2B2Oc3cccccc1)c1c(F)c2cccc32)c(Cl)c(Cl)c3Cl)c2Cl)c(Cl)c(Cl)c,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C)n(B(c1c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c2ccccc1)P(c1cccc4)c4c(Cl)c(Cl)c(Cl)c2Cl)c(B(c2c(P(c3c(C)c(B(c2c(F)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2)cc1C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c(C(F)(F)F)cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C)cc(C)cc(C)c(C)cc1C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CN(CC)C(CB(c1ccc(B(Cc2cccc1)c1c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c1,True,CC1=CC(C)=C1,CC1=CC(C)=C1,[],False,29,0.13043478260869565,True,True,True,True,True,True,False,['too_small'],0.0,6.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
Cc1ccccc3c2-c2c(F)c(Cl)c2Cl)c(Cl)c(Cl)c2Cl)P(c2cccc2)c2cccccc2N(Cc2cccccccc2)cc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
ClB(c1c(F)c(B(c2c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c2c(F)c(F)c(F)c2F)c([B-]2(c3c(F)c(F)c1F)c1F)c1F,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Bc1cccc1,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc2B(c2c(C)cc(C)cc2C)c2c(C)cc2C3(C)C1CCCC(CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2c(C)cc(C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c(Cl)c(C)c1,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCC(B(c2c(F)c2F)P(c1cc1c(Cl)c(C)cccc23)c(Cl)c(C)cc1)B(c1c(Cl)c(Cl)c2Cl)c(C)c([P+]1(c1ccccc4)c23)c(Cl)c4Cl)c(C)cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(Cl)c(C)c(P(c2c(F)c2F)c2F)c(F)c1cc(C)cc2C)c2c(F)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc(P(c2cccc3c2-c2c-3cccc2)cc1C)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1cc(C(F)(F)F)cc(C)cc(C)c1,True,CC1=CC=CC(C(F)(F)F)=CC(C)=C1,CC1=CC=CC(C(F)(F)F)=CC(C)=C1,[],True,1,0.16279069767441862,True,True,True,True,True,True,True,[],0.0,14.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
CN1c2c(Cl)c1Cl,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
FC(F)(F)F)cc(C)cc(C(N2CCCC2)c2c(Cl)c(Cl)c(Cl)c1Cl)c(Cl)c21,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c1c(Cl)c2ccccc1)c1cccc(C)c(Cl)c(Cl)c2c(C)cc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C(C)C,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(CC)C(C)(C)cc2C)C(B(c4cccc1)c1c(Cl)c(Cl)c(Cl)c(C2CCCC2)c2c(C)c(B(CCP(CCB(c1c(Cl)c(C)c1cccc2-3)c21,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccccc(B(c1c(Cl)c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc(C)cc1,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2B(c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1F,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)CC(C)COCC(C)(C)B(c2c(F)c2F)C2CCCCCC32)c(Cl)c(Cl)c(Cl)c1cccc21,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCN(CC)CCC[P+]2(c3c(F)c(F)c(F)c(F)c(F)c(F)c2F)c(Cl)c3c(F)c(F)c(F)c(F)c(F)c(F)c(F)c3c(Cl)c(Cl)c(Cl)c2c(F)c(F)c(F)c1c(F)c(F)c4F)ccccc1B(c1c(Cl)c(Cl)c(C)c(Cl)c2Cl)c(Cl)c4cc,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(CB(c2c(F)c1c(F)c(F)c2c(F)c(BP(c2c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c1,True,CC1=CC(C)=C1,CC1=CC(C)=C1,[],False,29,0.13043478260869565,True,True,True,True,True,True,False,['too_small'],0.0,6.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
Cc1cc(C)cc1)CB(c2c(Cl)c(Cl)c3Cl)c(C)cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2N3Cc2cccccc2P(c2c(F)c(F)c(F)c(F)c2F)c2F)c(F)c2F)c2F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c2Cl)c2Cl)c2c(B(c2c(F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
ClB(c1c(F)c(F)c1)CB(c1c(F)c(F)c(F)c(F)c2F)c(F)c(F)c(F)c(F)c2F)c2c(B(C2=CC(c3c(Cl)c(Cl)c(C)cc4C)c4c(F)c(B(Cc2cccc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(B(c2c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c1,True,CC1=CC(C)=C1,CC1=CC(C)=C1,[],False,29,0.13043478260869565,True,True,True,True,True,True,False,['too_small'],0.0,6.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
Cc1ccc(C)cc2C3(C)C2CCCCC3)c(Cl)c(Cl)c(Cl)c2Cl)c1Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(C)c(Cl)c(C=C(Pc1cccccc1)c1cc(C)cc1C2(C)CCC2)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl)CP(C(CB(c3c(C)c(Cl)c2c(F)c2,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2)CCCC(C(CB(c1c(F)c(F)c(F)c(F)c(B(c2c(Cl)c(Cl)c(Cl)c(Cl)c3c2-c2cccc1)C2B(c2c(F)c(F)c2F)c2F)c2ccccc2C)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)C(C)(C)c1,False,,,['parse_failure'],False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)P(CB(c1cc(C(C)(C)[P+]1(C(C)(C)[P+]2(c2cccc3C2(C)C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)CB(c1cccc2)cc1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c(Cl)c2Cl)c(Cl)c2Cl)c(Cl)c(Cl)c2c(Cl)c1Cl)C1c1ccc(C)c1c(C)c1cc(C)cc(C)c(Cl)c2Cl)CP(c1c(F)c(F)c(F)c(F)c(F)c(F)c2cccc2)cc1)c1c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(F)c(F)c3F)cccc2)c2c(F)c1c(Cl)c2Cl)P(c2cc(C)c1c(F)c(F)c(F)c(F)c(F)c(F)c3F)C(C)P(c2c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)c(F)c1ccccccn2)c2ccccc12,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc3)c3c(C(F)(F)F)c3c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F)[P+]1(c1c(F)c(F)c2F)c2F)c2c(C)c(B(c2c(F)c3c(F)c(F)c(F)c(F)c(F)c4F)cccccccc21,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2B2OCC(C)(C)C)C(C)(C)C)cc(C)c(C)cc(C(F)(F)F)cccc3)[P+]2(c2ccccccc1P(c1c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
